job.id,submitted,started,done,error,mem.used,batch.id,log.file,job.hash,job.name,repl,time.queued,time.running,problem,algorithm,tags,algo,task,start.hours,end.hours
128,2025-03-25T12:04:45.542700Z,2025-03-25T13:25:27.311900Z,2025-03-25T13:25:39.100700Z,,,54778789_128,job77ad22aa390c5e2ebde0905bd77bffd1.log_128,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,8,4841.76919984818,11.7888000011444,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.701622138884332,0.704896805551317
129,2025-03-25T12:04:45.542700Z,2025-03-25T13:25:27.312Z,2025-03-25T13:25:39.102Z,,,54778789_129,job77ad22aa390c5e2ebde0905bd77bffd1.log_129,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,9,4841.76929998398,11.789999961853,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.701622166699833,0.704897166689237
130,2025-03-25T12:04:45.542700Z,2025-03-25T13:25:27.314800Z,2025-03-25T13:25:39.139700Z,,,54778789_130,job77ad22aa390c5e2ebde0905bd77bffd1.log_130,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,10,4841.77209997177,11.8248999118805,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.70162294447422,0.704907638894187
131,2025-03-25T12:04:45.542700Z,2025-03-25T13:28:32.190100Z,2025-03-25T13:28:43.976300Z,,,54778789_131,job77ad22aa390c5e2ebde0905bd77bffd1.log_131,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,11,5026.64739990234,11.7862000465393,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.752977194454935,0.756251138912307
132,2025-03-25T12:04:45.542700Z,2025-03-25T13:28:34.011200Z,2025-03-25T13:28:45.372800Z,,,54778789_132,job77ad22aa390c5e2ebde0905bd77bffd1.log_132,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,12,5028.46849989891,11.3616001605988,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.753483055565092,0.756639055609703
133,2025-03-25T12:04:45.542700Z,2025-03-25T13:28:32.154700Z,2025-03-25T13:28:43.902500Z,,,54778789_133,job77ad22aa390c5e2ebde0905bd77bffd1.log_133,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,13,5026.61199998856,11.7477998733521,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.752967361145549,0.756230638888147
134,2025-03-25T12:04:45.542700Z,2025-03-25T13:28:38.097300Z,2025-03-25T13:28:49.830100Z,,,54778789_134,job77ad22aa390c5e2ebde0905bd77bffd1.log_134,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,14,5032.55460000038,11.7328000068665,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.754618083371056,0.757877194484075
135,2025-03-25T12:04:45.542700Z,2025-03-25T13:28:36.063100Z,2025-03-25T13:28:47.776800Z,,,54778789_135,job77ad22aa390c5e2ebde0905bd77bffd1.log_135,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,15,5030.5204000473,11.7136998176575,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.754053027828535,0.757306833333439
136,2025-03-25T12:04:45.542700Z,2025-03-25T13:28:32.109Z,2025-03-25T13:28:43.872500Z,,,54778789_136,job77ad22aa390c5e2ebde0905bd77bffd1.log_136,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,16,5026.56629991531,11.7634999752045,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.75295466668076,0.756222305562761
137,2025-03-25T12:04:45.542700Z,2025-03-25T13:28:44.137700Z,2025-03-25T13:28:55.851300Z,,,54778789_137,job77ad22aa390c5e2ebde0905bd77bffd1.log_137,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,17,5038.59500002861,11.7135999202728,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.756295972267787,0.759549750023418
138,2025-03-25T12:04:45.542700Z,2025-03-25T13:28:42.114600Z,2025-03-25T13:28:53.849900Z,,,54778789_138,job77ad22aa390c5e2ebde0905bd77bffd1.log_138,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,18,5036.5718998909,11.7353000640869,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.755734000007312,0.758993805580669
139,2025-03-25T12:04:45.542700Z,2025-03-25T13:28:40.125900Z,2025-03-25T13:28:51.856700Z,,,54778789_139,job77ad22aa390c5e2ebde0905bd77bffd1.log_139,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,19,5034.58319997788,11.7307999134064,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.755181583364805,0.758440138896306
140,2025-03-25T12:04:45.542700Z,2025-03-25T13:28:34.114100Z,2025-03-25T13:28:45.813100Z,,,54778789_140,job77ad22aa390c5e2ebde0905bd77bffd1.log_140,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,20,5028.57139992714,11.699000120163,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.753511638906267,0.756761361161868
141,2025-03-25T12:04:45.542700Z,2025-03-25T13:32:13.282400Z,2025-03-25T13:32:25.747Z,,,54778789_141,job77ad22aa390c5e2ebde0905bd77bffd1.log_141,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,21,5247.73969984055,12.4646000862122,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.814391722215546,0.817854111128383
142,2025-03-25T12:04:45.542700Z,2025-03-25T13:31:58.070700Z,2025-03-25T13:32:09.857700Z,,,54778789_142,job77ad22aa390c5e2ebde0905bd77bffd1.log_142,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,22,5232.52799987793,11.7870001792908,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.810166250003709,0.813440416720179
143,2025-03-25T12:04:45.542700Z,2025-03-25T13:31:58.027Z,2025-03-25T13:32:09.778900Z,,,54778789_143,job77ad22aa390c5e2ebde0905bd77bffd1.log_143,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,23,5232.48429989815,11.7518999576569,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.810154111120436,0.813418527775341
144,2025-03-25T12:04:45.542700Z,2025-03-25T13:31:57.953100Z,2025-03-25T13:32:09.722Z,,,54778789_144,job77ad22aa390c5e2ebde0905bd77bffd1.log_144,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,24,5232.41039991379,11.7688999176025,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.810133583347003,0.813402722213003
145,2025-03-25T12:04:45.542700Z,2025-03-25T13:31:57.947800Z,2025-03-25T13:32:09.718800Z,,,54778789_145,job77ad22aa390c5e2ebde0905bd77bffd1.log_145,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,25,5232.40509986878,11.7710001468658,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.810132111112277,0.813401833375295
146,2025-03-25T12:04:45.542700Z,2025-03-25T13:31:59.957900Z,2025-03-25T13:32:11.594200Z,,,54778789_146,job77ad22aa390c5e2ebde0905bd77bffd1.log_146,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,26,5234.41519999504,11.6362998485565,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.810690472258462,0.81392277777195
147,2025-03-25T12:04:45.542700Z,2025-03-25T13:32:01.971600Z,2025-03-25T13:32:13.639600Z,,,54778789_147,job77ad22aa390c5e2ebde0905bd77bffd1.log_147,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,27,5236.42890000343,11.6679999828339,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.811249833371904,0.814490944478247
148,2025-03-25T12:04:45.542700Z,2025-03-25T13:31:57.957100Z,2025-03-25T13:32:09.745400Z,,,54778789_148,job77ad22aa390c5e2ebde0905bd77bffd1.log_148,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,28,5232.41439986229,11.788300037384,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.810134694443809,0.813409222231971
149,2025-03-25T12:04:45.542700Z,2025-03-25T13:31:57.953100Z,2025-03-25T13:32:09.724300Z,,,54778789_149,job77ad22aa390c5e2ebde0905bd77bffd1.log_149,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,29,5232.41039991379,11.7711999416351,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.810133583347003,0.813403361108568
150,2025-03-25T12:04:45.542700Z,2025-03-25T13:31:57.947800Z,2025-03-25T13:32:09.719700Z,,,54778789_150,job77ad22aa390c5e2ebde0905bd77bffd1.log_150,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,30,5232.40509986878,11.771900177002,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.810132111112277,0.813402083383666
151,2025-03-25T12:04:45.542700Z,2025-03-25T13:35:20.737400Z,2025-03-25T13:35:32.399400Z,,,54778789_151,job77ad22aa390c5e2ebde0905bd77bffd1.log_151,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,31,5435.19470000267,11.6619999408722,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.866462555593915,0.869702000021935
152,2025-03-25T12:04:45.542700Z,2025-03-25T13:35:26.530400Z,2025-03-25T13:35:38.548500Z,,,54778789_152,job77ad22aa390c5e2ebde0905bd77bffd1.log_152,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,32,5440.9876999855,12.0181000232697,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.868071722255813,0.871410083373388
153,2025-03-25T12:04:45.542700Z,2025-03-25T13:35:26.530400Z,2025-03-25T13:35:38.537100Z,,,54778789_153,job77ad22aa390c5e2ebde0905bd77bffd1.log_153,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,33,5440.9876999855,12.0067000389099,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.868071722255813,0.871406916711065
154,2025-03-25T12:04:45.542700Z,2025-03-25T13:35:20.870300Z,2025-03-25T13:35:32.753400Z,,,54778789_154,job77ad22aa390c5e2ebde0905bd77bffd1.log_154,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,34,5435.32760000229,11.8831000328064,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.866499472260475,0.869800333380699
155,2025-03-25T12:04:45.542700Z,2025-03-25T13:35:26.529300Z,2025-03-25T13:35:38.386600Z,,,54778789_155,job77ad22aa390c5e2ebde0905bd77bffd1.log_155,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,35,5440.98659992218,11.8573000431061,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.868071416682667,0.871365111139086
156,2025-03-25T12:04:45.542700Z,2025-03-25T13:35:22.814400Z,2025-03-25T13:35:34.557100Z,,,54778789_156,job77ad22aa390c5e2ebde0905bd77bffd1.log_156,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,36,5437.2716999054,11.7427000999451,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.867039500011338,0.870301361150212
157,2025-03-25T12:04:45.542700Z,2025-03-25T13:35:20.734400Z,2025-03-25T13:35:32.448900Z,,,54778789_157,job77ad22aa390c5e2ebde0905bd77bffd1.log_157,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,37,5435.19169998169,11.7144999504089,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.866461722254753,0.869715750018756
158,2025-03-25T12:04:45.542700Z,2025-03-25T13:35:22.747900Z,2025-03-25T13:35:34.380200Z,,,54778789_158,job77ad22aa390c5e2ebde0905bd77bffd1.log_158,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,38,5437.20519995689,11.6322999000549,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.867021027803421,0.870252222220103
159,2025-03-25T12:04:45.542700Z,2025-03-25T13:35:20.708100Z,2025-03-25T13:35:32.397700Z,,,54778789_159,job77ad22aa390c5e2ebde0905bd77bffd1.log_159,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,39,5435.16540002823,11.6895999908447,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.866454416712125,0.869701527820693
160,2025-03-25T12:04:45.542700Z,2025-03-25T13:35:20.765500Z,2025-03-25T13:35:32.514900Z,,,54778789_160,job77ad22aa390c5e2ebde0905bd77bffd1.log_160,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,40,5435.2228000164,11.7493999004364,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.866470361153285,0.869734083347851
161,2025-03-25T12:04:45.542700Z,2025-03-25T13:38:44.466400Z,2025-03-25T13:38:55.964800Z,,,54778789_161,job77ad22aa390c5e2ebde0905bd77bffd1.log_161,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,41,5638.92369985581,11.4983999729157,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.923053944442007,0.926247944434484
162,2025-03-25T12:04:45.542700Z,2025-03-25T13:38:44.989800Z,2025-03-25T13:38:57.029900Z,,,54778789_162,job77ad22aa390c5e2ebde0905bd77bffd1.log_162,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,42,5639.44709992409,12.0401000976563,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.923199333349864,0.926543805599213
163,2025-03-25T12:04:45.542700Z,2025-03-25T13:38:44.832300Z,2025-03-25T13:38:56.786Z,,,54778789_163,job77ad22aa390c5e2ebde0905bd77bffd1.log_163,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,43,5639.28959989548,11.9537000656128,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.923155583341916,0.926476055582364
164,2025-03-25T12:04:45.542700Z,2025-03-25T13:38:44.705800Z,2025-03-25T13:38:56.489800Z,,,54778789_164,job77ad22aa390c5e2ebde0905bd77bffd1.log_164,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,44,5639.1631000042,11.7839999198914,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.923120444483227,0.926393777794308
165,2025-03-25T12:04:45.542700Z,2025-03-25T13:38:48.010Z,2025-03-25T13:38:59.661700Z,,,54778789_165,job77ad22aa390c5e2ebde0905bd77bffd1.log_165,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,45,5642.4672999382,11.6517000198364,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.924038277798229,0.927274861137072
166,2025-03-25T12:04:45.542700Z,2025-03-25T13:38:46.772400Z,2025-03-25T13:38:58.804Z,,,54778789_166,job77ad22aa390c5e2ebde0905bd77bffd1.log_166,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,46,5641.22969985008,12.0315999984741,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.923694499995973,0.927036611106661
167,2025-03-25T12:04:45.542700Z,2025-03-25T13:38:46.624300Z,2025-03-25T13:38:58.150Z,,,54778789_167,job77ad22aa390c5e2ebde0905bd77bffd1.log_167,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,47,5641.08159995079,11.5257000923157,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.923653361135059,0.926854944494035
168,2025-03-25T12:04:45.542700Z,2025-03-25T13:38:44.965900Z,2025-03-25T13:38:57.308800Z,,,54778789_168,job77ad22aa390c5e2ebde0905bd77bffd1.log_168,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,48,5639.42319989204,12.3429000377655,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.923192694452074,0.926621277795897
169,2025-03-25T12:04:45.542700Z,2025-03-25T13:38:44.663900Z,2025-03-25T13:38:56.156400Z,,,54778789_169,job77ad22aa390c5e2ebde0905bd77bffd1.log_169,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,49,5639.12119984627,11.4925000667572,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.923108805550469,0.926301166680124
170,2025-03-25T12:04:45.542700Z,2025-03-25T13:38:48.010600Z,2025-03-25T13:38:59.698400Z,,,54778789_170,job77ad22aa390c5e2ebde0905bd77bffd1.log_170,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,50,5642.46790003777,11.6877999305725,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.924038444492552,0.927285055584378
171,2025-03-25T12:04:45.542700Z,2025-03-25T13:42:12.811200Z,2025-03-25T13:42:24.355300Z,,,54778789_171,job77ad22aa390c5e2ebde0905bd77bffd1.log_171,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,51,5847.26849985123,11.5441000461578,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.980927499996291,0.984134194453557
172,2025-03-25T12:04:45.542700Z,2025-03-25T13:42:10.198300Z,2025-03-25T13:42:21.716400Z,,,54778789_172,job77ad22aa390c5e2ebde0905bd77bffd1.log_172,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,52,5844.65559983254,11.5181000232697,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.980201694435543,0.98340116666423
173,2025-03-25T12:04:45.542700Z,2025-03-25T13:42:12.813900Z,2025-03-25T13:42:24.932600Z,,,54778789_173,job77ad22aa390c5e2ebde0905bd77bffd1.log_173,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,53,5847.27119994164,12.1187000274658,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.980928250021405,0.98429455558459
174,2025-03-25T12:04:45.542700Z,2025-03-25T13:42:10.564Z,2025-03-25T13:42:22.644Z,,,54778789_174,job77ad22aa390c5e2ebde0905bd77bffd1.log_174,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,54,5845.02129983902,12.0800001621246,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.980303277770678,0.983658833371268
175,2025-03-25T12:04:45.542700Z,2025-03-25T13:42:10.554300Z,2025-03-25T13:42:22.572500Z,,,54778789_175,job77ad22aa390c5e2ebde0905bd77bffd1.log_175,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,55,5845.01160001755,12.0181999206543,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.980300583375825,0.983638972242673
176,2025-03-25T12:04:45.542700Z,2025-03-25T13:42:10.362400Z,2025-03-25T13:42:22.093200Z,,,54778789_176,job77ad22aa390c5e2ebde0905bd77bffd1.log_176,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,56,5844.81970000267,11.7307999134064,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.980247277816137,0.983505833347638
177,2025-03-25T12:04:45.542700Z,2025-03-25T13:42:10.065200Z,2025-03-25T13:42:21.414400Z,,,54778789_177,job77ad22aa390c5e2ebde0905bd77bffd1.log_177,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,57,5844.52250003815,11.3492000102997,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.980164722270436,0.983317277828852
178,2025-03-25T12:04:45.542700Z,2025-03-25T13:42:12.390400Z,2025-03-25T13:42:24.305200Z,,,54778789_178,job77ad22aa390c5e2ebde0905bd77bffd1.log_178,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,58,5846.8476998806,11.9148001670837,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.980810611115561,0.984120277828641
179,2025-03-25T12:04:45.542700Z,2025-03-25T13:42:10.277900Z,2025-03-25T13:42:21.814Z,,,54778789_179,job77ad22aa390c5e2ebde0905bd77bffd1.log_179,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,59,5844.73519992828,11.5360999107361,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.980223805573251,0.983428277770678
180,2025-03-25T12:04:45.542700Z,2025-03-25T13:42:10.560200Z,2025-03-25T13:42:22.541200Z,,,54778789_180,job77ad22aa390c5e2ebde0905bd77bffd1.log_180,job77ad22aa390c5e2ebde0905bd77bffd1,98057a0e-4e66-4091-a099-add4ec0bca89,60,5845.01749992371,11.9809999465942,ce2f347d4dd7afc8,run_learner,,featureless,MNIST_EMNIST_rot,0.980302222238647,0.983630277779367
181,2025-03-25T12:04:45.542700Z,2025-03-25T13:45:40.254900Z,2025-03-25T18:22:41.268500Z,,,54778789_181,job77ad22aa390c5e2ebde0905bd77bffd1.log_181,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,1,6054.71219992638,16621.013600111,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.03855075001717,5.65549897227022
182,2025-03-25T12:04:45.542700Z,2025-03-25T13:45:38.285100Z,2025-03-25T18:24:23.014100Z,,,54778789_182,job77ad22aa390c5e2ebde0905bd77bffd1.log_182,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,2,6052.74239993095,16724.7290000916,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.03800358335177,5.68376163893276
183,2025-03-25T12:04:45.542700Z,2025-03-25T13:45:38.371300Z,2025-03-25T18:32:50.052900Z,,,54778789_183,job77ad22aa390c5e2ebde0905bd77bffd1.log_183,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,3,6052.82859992981,17231.6816000938,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.0380275277959,5.82460575004419
184,2025-03-25T12:04:45.542700Z,2025-03-25T13:45:38.511600Z,2025-03-25T18:46:01.548600Z,,,54778789_184,job77ad22aa390c5e2ebde0905bd77bffd1.log_184,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,4,6052.96889996529,18023.0369999409,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.03806650002797,6.04446566667822
185,2025-03-25T12:04:45.542700Z,2025-03-25T13:45:40.738700Z,2025-03-25T18:59:16.578800Z,,,54778789_185,job77ad22aa390c5e2ebde0905bd77bffd1.log_185,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,5,6055.19599986076,18815.84010005,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.03868513888783,6.26530738890171
186,2025-03-25T12:04:45.542700Z,2025-03-25T13:45:38.846300Z,2025-03-25T18:38:18.086300Z,,,54778789_186,job77ad22aa390c5e2ebde0905bd77bffd1.log_186,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,6,6053.30359983444,17559.2400000095,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.03815947221385,5.91572613888317
187,2025-03-25T12:04:45.542700Z,2025-03-25T13:45:38.560600Z,2025-03-25T18:55:21.199100Z,,,54778789_187,job77ad22aa390c5e2ebde0905bd77bffd1.log_187,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,7,6053.01789999008,18582.6384999752,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.03808011114597,6.19992413891686
188,2025-03-25T12:04:45.542700Z,2025-03-25T13:45:38.388900Z,2025-03-25T18:29:00.228200Z,,,54778789_188,job77ad22aa390c5e2ebde0905bd77bffd1.log_188,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,8,6052.84619998932,17001.8392999172,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.03803241670132,5.76076555556721
189,2025-03-25T12:04:45.542700Z,2025-03-25T13:45:38.516Z,2025-03-25T18:46:50.609400Z,,,54778789_189,job77ad22aa390c5e2ebde0905bd77bffd1.log_189,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,9,6052.97329998016,18072.0934000015,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.03806772225433,6.0580936666992
190,2025-03-25T12:04:45.542700Z,2025-03-25T13:45:38.520400Z,2025-03-25T18:46:17.568400Z,,,54778789_190,job77ad22aa390c5e2ebde0905bd77bffd1.log_190,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,10,6052.97769999504,18039.0479998589,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.03806894448068,6.04891561110814
191,2025-03-25T12:04:45.542700Z,2025-03-25T13:49:12.439900Z,2025-03-25T18:51:39.766200Z,,,54778789_191,job77ad22aa390c5e2ebde0905bd77bffd1.log_191,job77ad22aa390c5e2ebde0905bd77bffd1,a4103c17-e135-470c-a8f7-e8df9d4c22bb,11,6266.89719986916,18147.3263001442,ce2f347d4dd7afc8,run_learner,,torch_dense_50,MNIST_EMNIST_rot,1.09749102777905,6.13841500004133
